generation,amount_creatures,average_energy,average_speed,average_sense,reproduced,survived,died
378,51,1.5737041032610972,1.0488065536753473,1.119299496678141,19,16,16
379,56,1.5892192103774825,1.0453467182170697,1.1147396586605187,18,20,18
380,57,1.630264638115098,1.0432987460819054,1.1124381710817908,18,19,20
381,56,1.482337092351673,1.0411315775371568,1.1164840793113626,18,19,19
382,57,1.6392499468593562,1.0429810225349472,1.114488899939,17,19,21
383,55,1.6215256700726517,1.041930013335473,1.1092506147558125,14,22,19
384,52,1.6341956697832851,1.0429858693402527,1.1083451411711565,20,14,18
385,55,1.654552704535182,1.0443845947079309,1.106066620499414,19,19,17
386,57,1.6372816678818494,1.0462222124921945,1.1021612363630218,18,18,21
387,56,1.7222026894992428,1.0442595864542703,1.103816709076082,19,15,22
388,53,1.5997001415297902,1.0435729402951546,1.1059787011931794,19,16,18
389,54,1.4020118265502248,1.0423356290154633,1.1060540762257571,9,18,27
390,36,1.9132435978229578,1.0419147881554987,1.1087084041870887,17,10,9
391,47,1.767542416598152,1.0408621392704605,1.1102712952940457,19,15,13
392,55,1.6425866344708038,1.0401710918516525,1.1067388836107086,20,15,20
393,56,1.6216929950921108,1.0413453676726074,1.106203615321207,17,17,22
394,53,1.7030962133749052,1.0425615470719898,1.1075817758258368,18,15,20
395,53,1.4984471294927129,1.0444117984865027,1.1066932788743347,20,14,19
396,54,1.5442294106549683,1.0445245948220359,1.1122265799087296,15,21,18
397,53,1.6027165604805358,1.0449865792592101,1.1141193726712844,17,22,14
398,57,1.6573459256237406,1.0435396477024643,1.1152251680633043,15,25,17
399,57,1.4838492444235896,1.0424591423487637,1.1138310327495167,18,19,20
400,55,1.4369751264585573,1.043473329902327,1.11184898439883,18,14,23
401,51,1.5987787003108302,1.0463536357467025,1.110458348926729,14,23,14
402,53,1.5028627513984445,1.044529970619475,1.1088380133720805,17,16,20
403,51,1.74874149528734,1.0438448435620815,1.1094010027617067,16,18,17
404,51,1.6042256198290077,1.0431130493677043,1.1100644236306223,14,23,14
405,53,1.5210470705484964,1.0407870618829822,1.109086898606178,19,18,16
406,57,1.63921741292016,1.039180577135958,1.1126119407758652,16,18,23
407,51,1.5990445530468835,1.0381824115497233,1.1146003620781637,18,15,18
408,52,1.6327348511467055,1.0391541125961008,1.116264861504159,19,16,17
409,56,1.5149014576037672,1.03882375147386,1.118243090315722,18,15,23
410,53,1.5316866123281598,1.0386947061947223,1.1141821400044687,15,19,19
411,52,1.6503083305521058,1.0397016746600618,1.1121129602111837,17,16,19
412,51,1.6057284968189338,1.040456684685981,1.1116214970523906,15,20,16
413,53,1.4207783493020125,1.0399529011467112,1.1072901850528738,13,12,28
414,39,1.7945149719307272,1.0380194867144756,1.1034416737348827,14,12,13
415,44,1.7468722366408078,1.0391015069506968,1.0998994243153164,15,17,12
416,51,1.5007755056161534,1.0374630992524272,1.099131985298361,16,20,15
417,53,1.5604406735329446,1.0368909152587045,1.100775050272207,18,16,19
418,55,1.6358441278617986,1.0355332676256004,1.0988604928511894,19,16,20
419,54,1.5233354714621608,1.0372093925268617,1.1042371093426289,19,17,18
420,56,1.6158450807238665,1.035548843780062,1.1039427260611936,14,18,24
421,48,1.748327593166663,1.0365367560305745,1.1112569407916222,19,12,17
422,52,1.6011595335225335,1.034533632474031,1.106252620315229,16,22,14
423,55,1.7015568856287004,1.0333430188474377,1.103960086696011,17,21,17
424,56,1.6476087183580863,1.0339791230464244,1.1046475509397717,18,19,19
425,57,1.503535427198833,1.0338422262328468,1.107987817827049,16,16,25
426,50,1.6425547664746392,1.0342323833052114,1.1161580295897018,20,14,16
427,55,1.7158161005627626,1.033267906299985,1.116417838720341,15,24,16
428,56,1.5108821649537567,1.0340763090687637,1.1193967127860192,16,16,24
429,51,1.6405805882725306,1.0322163586337083,1.1110889046845185,16,15,20
430,49,1.6450763120041076,1.0297608442956092,1.105175388004954,13,25,11
431,52,1.7595394464515492,1.0295152497416562,1.1037579167798701,19,16,17
432,56,1.585404886244161,1.0295445260820653,1.1041424434471852,12,27,17
433,53,1.5075934699160807,1.02692857644125,1.0967329473494682,20,16,17
434,57,1.494675232923635,1.0274371273296516,1.1043855632284025,15,24,18
435,55,1.2766939107704238,1.0276252271455903,1.1056839194116215,8,20,27
436,36,1.8891949041805174,1.0272929498482009,1.1013873418447684,14,11,11
437,41,1.7886999462263224,1.0255586257767886,1.0910402899870313,18,13,10
438,50,1.5789858565990564,1.0283885091240106,1.0945119054142984,14,23,13
439,54,1.700648592292565,1.0302225553217608,1.0992135007296684,16,17,21
440,50,1.4897876773568106,1.0299859604196504,1.1035033130996244,16,10,24
441,42,1.5983439747644201,1.0280926944995652,1.0968739564949237,14,11,17
442,40,1.640508941316165,1.0282207880762235,1.0947815807205743,11,15,14
443,37,1.7062863791593892,1.0282865978801172,1.091255013257023,11,13,13
444,35,1.9312942166822966,1.0269071240353485,1.088747149403995,18,11,6
445,47,1.7124007053738346,1.0272928152940923,1.0886106371922606,18,15,14
446,53,1.7452316895475977,1.0261404602428963,1.0859903609516894,18,15,20
447,52,1.7243203745865974,1.0256505937675255,1.0855770766971862,19,17,16
448,57,1.633307658234486,1.0256851071701798,1.0861395586702944,20,16,21
449,56,1.4820816654698044,1.0240756999102352,1.0862914210692263,15,25,16
450,57,1.6391910149860764,1.0232018779604204,1.084399570250223,17,20,20
451,57,1.5179493611943722,1.0265358553462152,1.092403248878662,17,18,22
452,53,1.3739034784004975,1.0264590597662,1.0899003454266594,10,16,27
453,37,1.9953553675104159,1.029446398387933,1.0998014659017845,16,12,9
454,47,1.8597797313293358,1.0310633305559984,1.0977871937418913,18,15,14
455,52,1.572557405102613,1.031802148098273,1.0977780771750265,14,24,14
456,53,1.6720285792767855,1.031811054252279,1.097969713162056,17,15,21
457,50,1.4904115950807089,1.0317837507628624,1.0944667659310854,11,15,24
458,38,1.9398660795304554,1.0303249828135579,1.086632816923451,16,12,10
459,48,1.475347449534597,1.033309497369962,1.0908456092798415,13,8,27
460,35,1.9872491563828578,1.0333705232920443,1.0820171802421055,18,8,9
461,47,1.7387849422369686,1.034895136030621,1.087810048919123,17,18,12
462,53,1.579279511496827,1.0352657430899734,1.091663565925634,17,18,18
463,54,1.31404032886409,1.0365907441871085,1.0952137208657695,10,16,28
464,36,2.0242305687647835,1.036317888821064,1.0991822248772372,18,8,10
465,48,1.519232193036807,1.0375699381025159,1.1052581054432487,10,17,21
466,38,2.0425812834591373,1.0367824666610959,1.1133903669867216,17,9,12
467,47,1.6456839558015037,1.0381311022516957,1.1135793560964793,17,18,12
468,53,1.7103379663793208,1.0378495939107466,1.1148297201691475,18,19,16
469,55,1.5628471626896936,1.0365345687932024,1.115270564380631,16,20,19
470,53,1.6038649431893315,1.037239992429588,1.1183437674610677,16,18,19
471,53,1.6084508208861923,1.0371488982198507,1.1218979038363102,15,19,19
472,52,1.5693339596688982,1.037662181680514,1.124653581983817,14,20,18
473,52,1.591388719273193,1.037828383604548,1.1244828569361294,18,12,22
474,50,1.5529351699,1.0368989747127972,1.1287526052347299,17,16,17
475,53,1.7167457840473401,1.0375245284589838,1.1299360859643253,20,13,20
476,55,1.5199034907056346,1.0394504237175202,1.1317915685376958,15,19,21
477,51,1.6453691483322952,1.0387368554867613,1.1334971973231607,18,18,15
478,55,1.653009906025649,1.0392720831040225,1.1325872879233272,14,21,20
479,52,1.6968685635800722,1.0380998935165011,1.1354650984329444,15,23,14
480,54,1.5083056957038952,1.0396799758832813,1.1374047573231292,18,16,20
481,54,1.5555488741838213,1.0382705671523482,1.1393034887228382,15,16,23
482,49,1.619286735251159,1.0361332273033366,1.1373919778016786,18,18,13
483,54,1.6459457905771175,1.0366448502190129,1.1380118177356486,19,17,18
484,56,1.6788032862585704,1.0354254565082215,1.136179818395862,19,12,25
485,52,1.5838576229956565,1.0324904496544176,1.1348921462546426,17,15,20
486,51,1.710216528866848,1.0321765920187902,1.1348033616820905,17,19,15
487,54,1.6314471905812997,1.0338086713354269,1.1372183957002924,16,19,19
488,53,1.5520195944436923,1.033446045362264,1.1372338047960244,19,12,22
489,52,1.6111725782913937,1.0336118524140798,1.1371297321001708,19,13,20
490,52,1.6533608213484714,1.034157593745841,1.1370602154085014,18,14,20
491,51,1.5938550463931864,1.0358223639544741,1.136320070020573,15,21,15
492,52,1.6104496087715945,1.0384299240787518,1.1359438306490772,19,20,13
493,59,1.484647689334877,1.039307266786175,1.1352960878699,17,20,22
494,56,1.7237256872901836,1.0368703072451246,1.133411528333356,16,19,21
495,55,1.5498091062547774,1.0372028220557834,1.1308757050163478,15,22,18
496,56,1.3058704005250779,1.0373401530103936,1.1304626709360304,11,12,33
497,35,1.7509688740852372,1.0373111202060714,1.1330862901887448,11,12,12
498,37,1.8669971290813998,1.0381561420374867,1.137487368029272,18,9,10
499,48,1.7677858708386232,1.0363145591418914,1.135878495906053,17,19,12
500,54,1.4153300077273465,1.036187082562852,1.1347669902214204,13,17,24
501,43,1.5050771801347478,1.0344579129829479,1.1288159640909294,12,11,20
502,35,1.9924104659212394,1.0338114179206395,1.1282144831835064,18,8,9
503,48,1.4144691335921973,1.0322256631925375,1.128055427377159,10,11,27
504,32,1.8877622926132176,1.0321453206890676,1.1246170061910516,14,6,12
505,36,1.9447846425160504,1.0314235065575987,1.1209113082323985,21,8,7
506,51,1.3293151436099755,1.0296485214518996,1.1221149497259555,13,8,30
507,34,1.817128011815312,1.0294840629556832,1.1137925593783993,13,10,11
508,37,2.0214461055672817,1.0293007260981348,1.1139603151608066,17,7,13
509,43,1.9036681359646452,1.0303081645881298,1.1143639180703178,21,5,17
510,49,1.6627610427930044,1.0315653271384735,1.1150031581196336,16,16,17
511,51,1.6229322251391096,1.0326628043539012,1.11551003549413,17,18,16
512,54,1.5598475614746012,1.033628885271572,1.114736023606245,16,21,17
513,54,1.4835772258707138,1.0329471054035406,1.1131802755267248,18,17,19
514,53,1.524889879784723,1.0348127264676594,1.1055208790405402,15,23,15
515,54,1.3867265896894705,1.0366817170010851,1.1050250303019602,9,16,29
516,35,1.773714737009314,1.0379289739111328,1.102533309261926,14,4,17
517,35,1.9237061615504356,1.0345844463708107,1.1026343726716747,14,8,13
518,39,1.6318418049080419,1.0321967457143981,1.1033454080387999,8,10,21
519,30,1.9926309279193741,1.0351671325439356,1.1086390779163628,15,6,9
520,38,1.6494168320830034,1.034180076656509,1.1084342571249106,11,11,16
521,36,2.042329918032662,1.0328065447183592,1.10723036220383,17,11,8
522,48,1.7388518151543069,1.0330976545266826,1.1040985044632172,15,19,14
523,51,1.5766861570966237,1.0293362776449713,1.1034701130200535,22,10,19
524,55,1.5676196768552133,1.0281248862065213,1.1015306806097547,15,24,16
525,54,1.6584265012756945,1.0270940480023107,1.0996689362983052,17,15,22
526,52,1.5600746429139072,1.0274628282997755,1.0995853283043664,17,19,16
527,54,1.5283196468629126,1.025903667252639,1.099815691734842,18,16,20
528,53,1.506943070819098,1.0247157959016022,1.1003144542880632,15,20,18
529,53,1.6921564078674993,1.0241276297196522,1.1034938662242886,12,26,15
530,54,1.667087375038692,1.0248493763770705,1.1067185844098093,20,17,17
531,58,1.687081551811557,1.0248250772463983,1.1094005788219672,17,21,20
532,57,1.5895833642781954,1.026031364630014,1.109557965097782,19,12,26
533,53,1.384343204148873,1.0268998770620683,1.1089700436109813,11,13,29
534,36,1.9333849477095493,1.0305158859755599,1.1197364556680545,15,16,5
535,49,1.7085438456063173,1.0305332326121115,1.1234152523140823,15,15,19
536,49,1.7521311782493088,1.0292301822955345,1.1301342550406899,17,13,19
537,48,1.79374169370155,1.0289398535543162,1.1299880630559496,17,14,17
538,49,1.3619715919992164,1.0328935412297362,1.1394716932807627,10,16,23
539,37,1.689133310344807,1.032943273523973,1.1409964380256046,9,16,12
540,36,1.727865946804317,1.0317570915188974,1.1380558567710852,11,13,12
541,38,1.731206491115913,1.0299258657244557,1.1422598586009307,10,16,12
542,37,1.688243708594012,1.0296001807076849,1.150956287411527,11,8,18
543,34,2.01095947526371,1.0336689476212262,1.1523024087696028,15,11,8
544,45,1.811675660469195,1.0338671050805663,1.150509515194305,19,10,16
545,50,1.601676905391397,1.0348987907713205,1.1519491035901168,17,20,13
546,54,1.5627271368757971,1.034377858948206,1.1532993457289693,16,20,18
547,54,1.7670717943377174,1.032960290466563,1.1534210822023958,20,14,20
548,55,1.5723675437943379,1.0340800732334319,1.154710706427653,16,16,23
549,51,1.671016379155267,1.0308019907800938,1.1543687598459682,14,16,21
550,48,1.7341167772894748,1.0325571487887542,1.1546653894208652,16,15,17
551,50,1.6934121526605765,1.0352799944355509,1.1546606843115175,18,20,12
552,56,1.688743929381189,1.0344946536252486,1.155909431041571,17,20,19
553,56,1.3695930935262195,1.0377932022776961,1.1568506116041435,12,13,31
554,37,1.842857741904813,1.038615888707691,1.1584754714961158,12,11,14
555,38,1.7796008365452418,1.0367857287498121,1.1534360408529525,11,11,16
556,35,1.7601197150098506,1.0361065811397314,1.1532737928070609,13,8,14
557,36,1.7218289896898282,1.0345149378499015,1.1531241602413767,10,12,14
558,34,1.803680167573313,1.0329924820117422,1.1528735766072409,11,12,11
559,37,1.9260105469806539,1.0346429307258398,1.1557242405406516,17,14,6
560,50,1.622752493926908,1.0384257976653424,1.157130896067526,16,21,13
561,55,1.5159763639616757,1.041692084329427,1.1599215080115741,15,22,18
562,54,1.7202895582510835,1.0416864716627048,1.1607876394471774,18,17,19
563,54,1.5329365321694501,1.041150107083037,1.1615763859398478,18,18,18
564,54,1.6906660465449288,1.0392623966361316,1.1609170816666161,17,20,17
565,55,1.5764735822831888,1.0386655479197238,1.1597333465698783,19,13,23
566,52,1.4251074502172887,1.0372145692497126,1.1580003949871405,12,14,26
567,38,1.9936894874893965,1.0389968781252856,1.154946995863717,19,9,10
568,50,1.614993016345824,1.0390503254136092,1.1572008332728547,14,22,14
569,53,1.5393807040307268,1.0370913503851868,1.1552731776710536,18,16,19
570,53,1.7178926792288112,1.0364990098524476,1.1574411044071213,19,15,19
571,54,1.6804904664494034,1.033297364843853,1.1571437524466945,18,21,15
572,57,1.599528629876864,1.032227243465388,1.157871586246116,17,23,17
573,57,1.6342865935760544,1.033538153231825,1.1570210959450065,16,20,21
574,54,1.5511221285232832,1.0289468121822825,1.1528280353378237,21,13,20
575,57,1.6325300668764329,1.0285482971598945,1.1536193782009698,16,22,19
576,54,1.5812223901142717,1.0289416657531034,1.1542015762744113,17,14,23
577,51,1.6127422393563755,1.0242252712026474,1.1514694215257284,14,25,12
578,55,1.6538133354183928,1.024539788991183,1.1519268622944785,16,19,20
579,54,1.6117320043560015,1.0259076474931492,1.1559608235067464,19,19,16
580,57,1.5218365974584638,1.0249298669437341,1.1555291604204232,17,19,21
581,53,1.616710422622102,1.0265101448476541,1.1600952421140245,18,18,17
582,56,1.7003923516193014,1.027229561462495,1.1624432053391225,15,22,19
583,54,1.5878910177752203,1.0268434712231174,1.1611275339881963,17,18,19
584,54,1.6909811266270405,1.024976713522074,1.1599099853559003,16,20,18
585,52,1.6545922478457769,1.0228109597057773,1.1575097147047062,19,15,18
586,53,1.6771026788150099,1.023121369376589,1.1564171838181583,14,20,19
587,51,1.6281562677830959,1.0229060144171287,1.154720650784599,15,18,18
588,51,1.7408777575027883,1.022359063370934,1.1518961711340123,19,13,19
589,52,1.6869509911490774,1.0235973432001462,1.1537490794754972,15,16,21
590,49,1.7481153808154546,1.0266069740910373,1.156842823658975,19,10,20
591,50,1.6346557092242349,1.0246158232600657,1.1587553720064034,19,13,18
592,52,1.7527311930009983,1.0237914564763027,1.16575452477743,17,16,19
593,51,1.7075629967919763,1.0239458140178972,1.1669061068437545,17,14,20
594,49,1.668699128782096,1.025638599012688,1.1650331333720712,16,18,15
595,52,1.6727419769142449,1.0279142964752277,1.163371070656663,22,13,17
596,58,1.5118203586234644,1.025490379923324,1.1655323287302204,16,21,21
597,55,1.6390316253540609,1.0260623198371668,1.1662760914263754,17,17,21
598,54,1.6080685369432135,1.0271288996193013,1.1645522713316265,15,19,20
599,50,1.7400905806264886,1.02926251237905,1.166498349287667,18,9,23
600,48,1.7831019248052933,1.0300902484235401,1.1681041668282897,15,16,17
601,49,1.6677393065125317,1.0295814898292706,1.1700626452628524,17,16,16
602,53,1.575550182884736,1.0282058254064033,1.168242670564441,16,20,17
603,54,1.5128474841824369,1.029957029255129,1.1690509281001142,18,19,17
604,56,1.6790561852563888,1.032572040742178,1.169546000496912,14,23,19
605,53,1.7087054079342203,1.033999632709687,1.1684614448156134,17,20,16
606,55,1.6783544384660019,1.0371251939373303,1.1700224128438776,17,15,23
607,52,1.7060406782486817,1.037140380562361,1.17466543231692,17,17,18
608,52,1.6700293682938043,1.0358563523227575,1.1807025608710158,15,18,19
609,49,1.6834256607517941,1.0364252090446548,1.1842945009689116,16,16,17
610,50,1.784878010976923,1.0364565292792656,1.1881306286902296,15,22,13
611,54,1.593520755693761,1.036652493916953,1.1884246451593754,16,22,16
612,56,1.4905459173668911,1.0369720116137917,1.1893445098228168,14,23,19
613,53,1.5796110699937596,1.0385729350578283,1.1896929958506648,16,19,18
614,54,1.6290542118895643,1.0421769319411662,1.1894259215615952,16,19,19
615,52,1.8061704238382807,1.0411566426418601,1.189143782041684,15,19,18
616,52,1.6550479726671705,1.039850940252303,1.1922781800399713,18,14,20
617,52,1.4623294500586834,1.0411809313505653,1.1934056998417573,17,15,20
618,51,1.5106419673226252,1.0385848042598365,1.1954449483619316,16,19,16
619,53,1.5455225083018245,1.0376840683608244,1.1964482809644204,17,10,26
620,46,1.73046229348718,1.0389694430872591,1.1956134489908388,17,12,17
621,50,1.625611522654422,1.0379372256598334,1.1957651254223998,18,14,18
622,53,1.6218119705201202,1.0375108007755804,1.196892708184613,16,16,21
623,50,1.7327935268134633,1.0363514205709798,1.1973721347173782,17,13,20
624,51,1.7195118761150343,1.033008188537419,1.1966215227652537,16,20,15
625,55,1.5971921565325915,1.0322195056999968,1.1976828416503258,19,16,20
626,54,1.450139479450353,1.0321838482083394,1.1985618591201468,17,18,19
627,53,1.4551312338248945,1.0339575028567514,1.1981536466434501,19,14,20
628,55,1.3325880701629087,1.033172959707073,1.199352293242724,12,10,33
629,34,1.9019297241954258,1.0335475334046493,1.1995979954422122,10,14,10
630,36,1.9348697706737046,1.033057412282194,1.201618343298119,18,9,9
631,49,1.778308837271044,1.033419449977062,1.2000099526598573,16,13,20
632,48,1.7210835482323297,1.0326419067078232,1.1996608643024904,17,15,16
633,52,1.5728399792373915,1.028745127457878,1.1980752506578296,15,21,16
634,53,1.6433437496813197,1.027189988556893,1.199049300452064,17,18,18
635,52,1.5876738212640018,1.0280901810058554,1.1978414359983538,16,16,20
636,51,1.6922987725858645,1.0301583488678785,1.198258782508585,18,13,20
637,52,1.5270633204670647,1.029401532972274,1.1982519974941928,16,20,16
638,54,1.6448413977773866,1.0307991831034746,1.1966658952355134,15,22,17
639,54,1.4643763812232222,1.0315764849781872,1.1984801610539404,19,17,18
640,56,1.6100163794670095,1.031214580359021,1.1995056774880222,16,17,23
641,51,1.6176263099730803,1.0316526717836476,1.1988670443467484,19,15,17
642,53,1.693135823347129,1.030343487450839,1.198689871853314,16,14,23
643,48,1.7621123473625746,1.031761164588821,1.1982575735665675,16,14,18
644,50,1.5985498996606577,1.032945072691694,1.2002139235428486,15,18,17
645,52,1.4685311751454047,1.0318775477542135,1.1999954582653283,18,12,22
646,49,1.6541332533913098,1.0307702572089519,1.1979128311293836,19,12,18
647,52,1.7156396949552781,1.0289270699514768,1.199385423421379,16,17,19
648,51,1.605909539065797,1.0311192959475979,1.1980033845616194,15,21,15
649,56,1.6357112957064153,1.0344501191643591,1.1973230968625959,18,18,20
650,55,1.6757876466033952,1.0386352907166805,1.197591857494235,19,16,20
651,55,1.564197096477366,1.0367122229939765,1.1973566225305856,20,15,20
652,55,1.4179504781646193,1.035317749258176,1.1943369681060585,16,21,18
653,55,1.6507263131238445,1.0375983917890648,1.1959757096303674,20,14,21
654,56,1.7055427139524546,1.0386361223816258,1.1963307013983875,19,18,19
655,57,1.6550750578242954,1.0399763447053993,1.1973452410489391,14,21,22
656,52,1.7763111066691064,1.040324465972074,1.1970885592866383,16,18,18
657,51,1.7253118753955432,1.042719930925728,1.1976645320728216,18,16,17
658,53,1.6428304354908647,1.0441828926316121,1.196976849697013,17,15,21
659,50,1.7081404417092962,1.0446914234000482,1.1950834487446904,18,14,18
660,53,1.3358816500934407,1.0459763517074183,1.1951336211067882,15,8,30
661,40,1.5636269604015733,1.0473546246608758,1.198008827464918,15,9,16
662,39,1.9002250431711734,1.0466619391288963,1.1989993396772785,16,11,12
663,45,1.9213447470482379,1.0481575306669921,1.1993756992777096,14,12,19
664,44,1.863290084226845,1.0519433758915087,1.1988843637893571,17,12,15
665,49,1.54772021755275,1.0524000972794834,1.1997583357044497,17,19,13
666,53,1.6221397444650645,1.053060922502968,1.1993261897709555,16,18,19
667,53,1.7291865839008804,1.0517830770243999,1.1974916791996644,16,18,19
668,52,1.5705699614653774,1.0523701178316975,1.198214010555077,17,19,16
669,54,1.616295215914514,1.0502804673862152,1.1962756269684363,17,18,19
670,54,1.4978481931840915,1.0501310196993048,1.1966612448111418,15,19,20
671,52,1.774422376112524,1.0478680463755246,1.2001797964818157,16,12,24
672,48,1.7622831157009304,1.0466745723224353,1.2012457617311147,15,17,16
673,50,1.7434762479513233,1.0469522832510167,1.2002815431816074,15,20,15
674,53,1.7248454091365946,1.0468010116740085,1.1995254675891915,16,17,20
675,49,1.8613014494298934,1.0463309209558553,1.2021936783548532,17,17,15
676,53,1.6476024964673204,1.0470134392091033,1.2006606575618723,19,17,17
677,56,1.7308430913211748,1.046469091687546,1.198968374349261,15,20,21
678,52,1.7890672444788285,1.045833258547447,1.1979880257561273,18,20,14
679,57,1.4472888399864536,1.0459084303676467,1.198508185924999,14,24,19
680,52,1.7041353421868004,1.0442494499649895,1.2016958378580223,15,19,18
681,52,1.6241516167741383,1.0444206941983247,1.197882930198707,16,18,18
682,54,1.541108496063782,1.045528255713153,1.1980582634871677,15,20,19
683,52,1.6808765495016673,1.045540474943362,1.1974492283672655,19,16,17
684,54,1.7014400600273665,1.0448339514964973,1.1983092791203858,16,19,19
685,52,1.4861008229375925,1.0458492444029484,1.196287422954879,19,14,19
686,54,1.2873890591477815,1.0481371839065141,1.1958137361294519,12,11,31
687,35,2.0705359049719205,1.0473146451122375,1.193999291996526,16,15,4
688,51,1.70212317583892,1.051173552005739,1.191650056536267,20,12,19
689,53,1.7423277024482615,1.0488890746817379,1.1950972225250276,17,18,18
690,54,1.6058657535354282,1.0488961311323446,1.1941554386677735,19,14,21
691,52,1.723260991379635,1.0492016437271903,1.1922979453345184,14,21,17
692,53,1.62522063302259,1.0477913531059577,1.1922864999412337,19,15,19
693,54,1.568164893861883,1.0495799436918674,1.1917458103810774,13,24,17
694,52,1.598415226161192,1.0499053627379924,1.1914192113229105,16,18,18
695,52,1.3622093931459707,1.0503481766722391,1.1893145103232239,9,17,26
696,36,1.839665857344559,1.0497572598053022,1.190965844710301,9,15,12
697,35,1.7412745960221596,1.049752747808917,1.1899909261866812,11,11,13
698,36,2.0332046014129648,1.0538848687349522,1.1866781895135856,15,10,11
699,45,1.7942574737555503,1.055765124830721,1.1822858387294486,19,11,15
700,51,1.4512100786004176,1.0542975396965986,1.1857599125696558,10,13,28
701,33,1.8260289108374919,1.0535548742955256,1.185342526839056,13,10,10
702,38,1.9657596152362935,1.052000390813226,1.1868773315991117,18,13,7
703,50,1.4880847712417014,1.0522957429459228,1.1840034764536762,8,17,25
704,35,1.739085707493687,1.052783482815324,1.191246527567085,11,11,13
705,35,2.0911167709543834,1.0546295795779328,1.189387409477485,15,7,13
706,43,1.6480771612717493,1.0522296349039535,1.1918797226702642,10,10,23
707,32,1.8723900348663116,1.050353320859632,1.1938793797568417,12,8,12
708,35,1.8971414777270457,1.0520606135676027,1.1945483380490582,10,12,13
709,36,1.8582348261146235,1.050198447962467,1.1979816413949576,13,11,12
710,39,1.6187828495637742,1.0483470374685964,1.2015165152226543,14,9,16
711,39,1.8018605895640292,1.0477183380214332,1.1995027279024375,19,13,7
712,52,1.578059247799621,1.0494059011209118,1.1966862223711148,20,10,22
713,52,1.734026978314265,1.050106575633785,1.193679630441238,17,14,21
714,49,1.6815018657572354,1.0487427320526388,1.1948518316070706,16,19,14
715,53,1.6845203704359666,1.045033461600403,1.1994097834993316,18,16,19
716,53,1.570629433044402,1.044591609768022,1.202137224342251,16,22,15
717,55,1.4426221906923349,1.0452846173205137,1.2024922765650612,15,22,18
718,54,1.5291502699771098,1.0457766246160243,1.2017070205566147,18,15,21
719,53,1.6688062545423665,1.0445195693240694,1.2026240416776641,14,20,19
720,50,1.5265763495505176,1.0434569958234805,1.2067697935862858,15,15,20
721,50,1.7892403850194842,1.04351011706881,1.2110033086574157,16,18,16
722,52,1.6898888957111675,1.0438739443433414,1.2072794755122096,16,18,18
723,51,1.5981241174079313,1.0462983367580774,1.2039997176246149,18,14,19
724,51,1.6493560760432813,1.045979083844547,1.2045495865166354,19,15,17
725,53,1.7380173638487868,1.0469610336016626,1.2083218357649534,19,16,18
726,55,1.6047174392054935,1.0476054471925267,1.2110824348871774,22,12,21
727,56,1.6234735232053281,1.0495471293527483,1.2087093476143598,15,24,17
728,56,1.4839149615204013,1.0511500846054747,1.2069985959967406,18,14,24
729,52,1.4605408765293588,1.0511071814254316,1.2006098861998096,13,12,27
730,39,1.8693161666878342,1.0504981824176784,1.196937690549134,16,13,10
731,49,1.4859376481936615,1.0504221156575397,1.1977074894858366,9,17,23
732,37,1.6630872303677597,1.0495290956782206,1.196509802757756,9,12,16
733,32,1.8738704297217978,1.0484557478452374,1.1927073074255898,12,10,10
734,36,1.9833043134768222,1.0448466130542182,1.193048772175543,16,12,8
735,46,1.8186377819896418,1.043828236798946,1.1935034707572145,14,24,8
736,55,1.6975672006875862,1.043934634890741,1.1959919502470238,18,19,18
737,56,1.6637253126062894,1.0416256149122147,1.1936131805362495,18,16,22
738,54,1.7588272586217397,1.04089636480366,1.19117874594812,18,17,19
739,55,1.6612770799605903,1.0395048191318743,1.189614777929468,17,18,20
740,53,1.6161374881016743,1.0402320229618942,1.1924782165752472,17,18,18
741,53,1.7273226650155897,1.0382823127474254,1.189853883895891,17,19,17
742,53,1.6449004593550904,1.035268573229502,1.1854003695151067,12,20,21
743,48,1.6345716663316299,1.0371923268878422,1.1873555172016104,16,16,16
744,50,1.5340471065440318,1.0399361171311192,1.1834491163954302,20,15,15
745,56,1.6666669670181167,1.0410507438940277,1.184695281590466,15,23,18
746,54,1.5542440061351794,1.0402982927516733,1.1847642961583722,16,15,23
747,51,1.5939060690749194,1.0393842869106258,1.1875666509470684,15,19,17
748,49,1.765482858271131,1.0379430954280318,1.1856900978983664,15,18,16
749,51,1.784696307358823,1.036755548366227,1.1872415940850012,15,19,17
750,51,1.6972376473197432,1.0389975011561599,1.1894451355576052,18,16,17
751,53,1.6755609099023046,1.0417350131658456,1.1915701380879786,15,17,21
752,51,1.5633827434792869,1.0379870117708099,1.1910318862186637,18,15,18
753,52,1.714228925111494,1.0338542434491047,1.192306677602334,19,16,17
754,55,1.5661739372811374,1.0323239853044825,1.189992648932011,17,17,21
755,53,1.4340574265334698,1.0325432202617761,1.1903908326234722,12,12,29
756,37,1.7970039540539389,1.0335785076410138,1.192603792283304,10,12,15
757,36,1.9952740358968677,1.0244334425127803,1.194800750205159,15,10,11
758,44,1.8526449595166277,1.0206559800448394,1.194336141927126,14,14,16
759,46,1.7332835593805453,1.0183392989018274,1.1910898583681722,15,18,13
760,53,1.7191306214101223,1.020817282112564,1.1925926245848282,16,18,19
761,50,1.6662684372019223,1.018553775074995,1.1909677247435047,18,15,17
